Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,ME1 OP5,ME1 OP6,ME1 OP7,ME1 OP8,ME1 OP9,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME2 OP6,ME2 OP7,ME2 OP8,ME2 OP9,ME2 OP10,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME3 OP6,ME3 OP7,ME3 OP8,ME3 OP9,ME3 OP10,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,ME4 OP6,ME4 OP7,ME4 OP8,ME4 OP9,ME4 OP10,ME5 OP1,ME5 OP2,ME5 OP3,ME5 OP4,ME5 OP5,ME5 OP6,ME5 OP7,ME5 OP8,ME5 OP9,ME5 OP10,ME6 OP1,ME6 OP2,ME6 OP3,ME6 OP4,ME6 OP5,ME6 OP6,ME6 OP7,ME6 OP8,ME6 OP9,ME6 OP10,ME7 OP1,ME7 OP2,ME7 OP3,ME7 OP4,ME7 OP5,ME7 OP6,ME7 OP7,ME7 OP8,ME7 OP9,ME7 OP10,ME8 OP1,ME8 OP2,ME8 OP3,ME8 OP4,ME8 OP5,ME8 OP6,ME8 OP7,ME8 OP8,ME8 OP9,ME8 OP10,ME9 OP1,ME9 OP2,ME9 OP3,ME9 OP4,ME9 OP5,ME9 OP6,ME9 OP7,ME9 OP8,ME9 OP9,ME9 OP10,BIG LoOP,ME10 OP2,ME10 OP3,ME10 OP4,ME10 OP5,ME10 OP6,ME10 OP7,ME10 OP8,ME10 OP9,BIG HiOP
196505,0.2958,-3.1679,-0.8583,-1.9657,0.8659,0.3374,0.8834,-3.0562,1.4462,1.3403,-2.6892,-2.3468,-3.1466,1.702,-3.6598,-3.3958,5.6778,-4.6536,0.0052,-1.1393,0.8602,-0.5287,0.9009,0.7052,-3.7966,-1.686,-1.9537,11.4923,0.815,1.4209,-1.8922,0.5462,2.3462,3.0047,-2.0613,0.7377,-0.5358,-0.6589,4.3437,-4.0316,-8.5214,-1.2082,2.2041,1.3742,-0.4271,-4.3205,0.3226,1.1913,0.7117,0.3886,-2.5752,-3.1099,3.4265,-1.8568,-3.5082,-1.1128,-2.1987,-1.8242,-0.8679,4.3939,-6.9218,-1.6986,-1.3539,1.7866,0.0395,0.3338,-2.5567,-0.7086,1.4372,3.586,-7.3287,-1.4002,0.3846,-0.8008,-0.0551,-3.0272,-1.7458,-0.7052,0.1474,3.7891,-6.3852,2.0678,1.7169,-0.2843,-1.3191,-1.1809,-2.1254,-0.2398,1.4748,0.5897,-6.1745,1.7936,1.9857,-1.1673,1.1459,-0.8442,-0.9469,-2.0196,0.1753,-2.7753
196506,-10.8568,-8.6552,-9.7844,-7.0044,-12.7767,-6.3422,-8.5456,-9.9008,-11.8575,-10.4622,-10.0744,-8.384,-10.3457,-11.2744,-12.4533,-9.4748,-10.4684,-7.1954,-11.3166,-10.0102,-11.7511,-9.4363,-7.8224,-8.3051,-10.2249,-7.1109,-5.7638,-21.7237,-8.9191,-12.4253,-8.5135,-9.2732,-8.0298,-8.0691,-10.1106,-10.1745,-10.429,-9.9097,-7.4164,-10.1526,-11.6192,-9.9658,-10.8412,-11.4734,-7.522,-7.4918,-7.9334,-9.6775,-5.3004,-8.4576,-6.5641,-10.4366,-9.0779,-9.581,-8.1359,-8.6684,-4.2917,-8.1436,-5.4299,-13.6746,-8.1056,-8.9555,-9.2627,-8.4027,-7.4534,-5.1278,-8.274,-5.6113,-5.2456,-9.8124,-8.9669,-8.8648,-9.7275,-8.7948,-8.207,-4.7084,-6.5474,-5.5385,-7.9811,-10.7812,-13.5278,-11.006,-3.505,-5.7883,-6.167,-4.5436,-5.1552,-4.7035,-6.6481,-7.0414,-1.043,-4.366,-2.4118,-1.4386,-3.5248,-4.6595,-3.9178,-5.9089,-4.4172,-5.4458
196507,1.8766,4.812,1.7225,1.8724,5.1689,5.5686,3.1732,2.5376,0.6621,1.0664,3.784,3.8698,-1.6704,4.5571,7.1231,4.9889,0.9038,3.8988,9.5341,3.2254,1.556,10.1526,3.0699,3.5998,0.9342,3.1198,2.7094,0.5804,1.5399,2.2632,2.2301,-0.0534,1.3629,3.3567,7.1981,1.9044,3.2233,2.146,0.5675,6.7783,6.0104,1.4458,5.8837,6.6965,5.4483,0.6012,4.3999,-0.164,4.7883,-0.4984,1.8533,10.143,7.2366,4.5715,0.7547,2.784,-0.1862,3.5606,5.4189,2.0016,3.8685,2.203,3.8826,4.6759,3.4845,0.859,-0.3839,2.2786,2.5779,4.1285,-2.6316,3.926,0.7556,2.6515,4.2945,3.781,3.0402,3.7278,2.3666,2.3215,5.6419,6.6766,2.4188,1.8185,3.6969,1.9765,1.8496,-0.4966,1.5699,1.4344,7.9861,5.3096,2.3352,-1.3307,1.6754,2.4023,0.8557,-0.6843,1.7983,2.0455
196508,2.557,5.2036,3.2205,2.1957,3.4179,7.416,4.8035,2.7247,6.7848,4.0471,5.4195,1.2418,3.122,-3.168,3.2665,1.7193,4.4096,3.9551,3.292,4.0945,6.2636,-0.3203,7.0987,3.0986,4.4721,2.2578,-1.2691,1.7426,5.0546,7.0513,4.2273,6.1004,6.3752,5.5296,6.3837,3.6508,0.9811,5.5167,8.5082,6.9228,7.9016,3.6773,6.2275,9.0553,4.9135,2.9692,2.2725,7.6455,6.2541,8.7249,0.9569,9.5913,8.019,4.599,8.6402,0.6393,2.6607,2.2105,5.336,9.2324,3.0279,2.4869,2.8222,4.6341,1.1205,4.7892,3.4652,3.8059,4.1427,7.2337,8.1081,1.1715,6.0598,5.2189,4.9216,2.8042,3.3098,3.0121,3.7863,6.1588,2.8136,1.3786,2.2476,2.3971,4.9831,1.5996,1.873,2.3438,5.2383,3.9103,2.5723,-1.3456,0.4652,0.2827,0.1775,2.4494,1.6545,1.3679,8.0201,2.8335
196509,3.5008,5.1028,3.2855,6.7545,8.6396,6.0852,4.8906,2.8916,0.5504,4.0903,5.1649,1.931,-0.1058,0.2249,5.3551,0.6111,-0.2568,5.9276,4.9291,4.5118,1.4559,8.899,9.4832,1.1696,2.0383,2.9503,0.4495,0.2525,-0.0053,2.7766,6.4099,4.8711,1.37,4.8443,7.3472,1.1858,5.4792,6.4152,4.2995,2.7842,4.5314,3.448,13.2256,3.2469,8.7533,3.9972,1.764,2.1897,8.9329,0.4141,2.5172,3.8053,7.8367,1.5813,3.9933,-0.5833,3.436,1.9898,1.7442,2.5416,4.0545,1.4473,0.067,3.9487,4.1055,2.4858,3.1665,5.7195,3.7011,1.4133,-6.25,7.1646,2.2567,0.9368,1.2628,1.1319,2.5061,4.0898,3.5369,7.0937,3.7917,5.4903,3.4402,1.7143,0.8662,2.0925,1.926,1.4149,5.0315,2.0584,4.0752,3.3481,4.0402,1.4777,2.6398,4.6848,2.8517,3.2066,3.8812,4.2437
196510,8.2712,9.8095,5.1686,8.721,5.8046,9.9798,9.7521,4.798,9.1078,5.7763,3.8666,10.5256,8.1653,3.5378,7.2412,6.5823,5.2768,6.7039,8.1666,9.7969,5.9476,4.8683,9.2547,4.4392,4.3555,2.1268,3.4347,4.8271,3.6147,8.9766,10.6833,3.5302,2.0437,7.3555,0.418,4.6061,-1.7252,-1.7681,6.7525,10.056,5.6066,5.4605,6.7374,8.1287,7.4003,4.2708,5.3026,7.4196,8.99,6.1977,-0.5928,4.2594,10.3778,6.7876,0.9377,3.778,1.686,8.626,4.9503,5.2859,5.5506,2.718,1.5221,3.8251,4.8203,-0.5635,2.1634,4.3717,5.2887,6.7869,10.6667,2.348,1.3527,4.7545,1.9382,3.9593,3.6508,2.2392,4.1249,9.0569,1.6998,5.0686,3.2291,2.6891,3.2708,2.6177,1.8531,3.1853,5.5439,1.4773,3.012,1.6508,0.9557,-0.0278,0.2188,0.5554,2.029,2.2599,7.2111,4.0859
196511,10.41,15.1793,5.8312,8.6407,5.224,2.3964,10.4022,3.029,5.9066,7.8545,4.4172,4.3436,4.0946,5.6948,6.7294,2.9076,3.3109,6.4172,0.6622,-0.346,3.4183,1.0839,6.3666,-0.8268,2.9657,2.0165,1.191,0.1034,2.94,7.5841,4.2814,8.4872,13.3199,1.547,9.1023,0.3257,0.909,-0.1178,7.0373,6.4978,1.215,3.4639,8.9883,4.8517,3.247,4.3817,0.6965,4.1423,7.7999,4.0369,3.7609,-1.2048,1.669,-0.127,2.2986,5.2298,-0.314,10.6037,1.1419,11.4564,5.9369,-2.7081,3.5167,3.804,4.6023,1.1468,2.3851,5.189,2.826,7.5976,-7.2289,-0.8476,5.9898,-2.2455,1.7742,2.2357,1.2122,4.0926,4.2225,8.7454,-0.1982,4.8621,-3.4663,0.4448,-2.8781,1.139,1.9238,1.1521,4.5952,5.6663,3.5088,0.278,-0.7263,-3.3266,-1.0482,-2.7053,-0.8044,1.3741,-0.8253,-2.865
196512,6.1166,2.298,4.4903,1.5711,5.441,6.9462,1.3478,5.9727,2.3086,10.5825,2.1369,5.4363,3.5516,-2.7325,1.3327,13.0072,3.6044,-1.4252,-1.8912,11.5498,8.2198,4.7944,4.437,0.5477,4.4963,5.3708,2.2217,4.6079,1.8812,2.4646,16.1196,0.1168,3.0965,3.9835,3.3032,1.4398,4.0545,3.1456,8.1383,0.6224,5.8812,1.6244,4.5477,-0.3223,11.2346,0.096,2.2873,0.2206,-1.286,1.0278,-1.4619,-2.4061,7.7267,5.4413,4.2675,-2.8749,2.8258,0.3087,1.9577,4.6363,10.6885,2.8047,2.8107,0.581,2.2841,2.1903,4.2323,-0.5343,1.1253,5.5856,10.3896,2.6626,-0.8181,4.2215,2.4687,3.4648,-1.5882,-1.3612,1.67,0.6456,8.3677,-2.5629,2.5938,3.0901,1.709,-2.709,2.0114,0.7855,0.3904,1.0254,-0.8475,0.7901,0.5589,0.2849,1.7124,1.2907,0.6926,0.2064,2.6734,-0.4922
196601,9.3559,7.4689,6.5324,12.6072,3.3946,8.7545,14.3156,6.7494,7.49,7.2575,10.0399,6.5711,7.0303,17.1821,4.8896,0.4759,3.8909,8.0498,3.9426,3.4505,10.1211,10.8034,7.9244,6.8862,4.4851,8.0617,-1.1363,1.0751,5.5628,7.8531,6.0045,5.5639,6.0258,6.1644,10.634,2.0882,-0.0187,2.6377,0.9864,7.6534,11.7712,5.8525,3.3483,5.0138,1.2716,4.4018,6.3161,4.5848,4.9867,-0.6259,11.9963,0.0119,1.9022,2.2255,3.1787,1.5557,1.6338,3.8736,8.9731,2.281,4.8967,2.1872,0.9897,5.5751,5.0761,0.8996,-0.6619,1.1806,1.8548,0.6723,16.4706,5.2416,3.9333,3.33,2.9996,0.3336,4.0044,-0.4078,3.7877,6.5783,5.1857,10.7771,5.9605,-0.2988,5.5885,-2.5477,1.9664,2.1703,4.125,2.6134,6.8376,0.0392,2.0319,-2.183,-2.3511,-2.0742,-1.9845,-0.2708,1.3993,0.2568
196602,10.7794,-2.4202,5.8951,6.7778,7.032,8.2855,7.2735,4.1588,3.436,6.8568,2.4011,4.0518,11.8918,5.2766,1.6481,0.0997,4.3888,3.0403,-2.5166,6.0702,9.2285,2.1278,4.4132,1.596,-1.0539,-4.297,-0.1217,-4.662,-2.3157,8.6164,5.7763,-0.3802,-0.4675,-1.2762,0.3206,-0.3975,-3.7347,5.0102,0.2608,1.3554,7.1947,1.1545,3.8,5.1049,3.4123,4.3561,-4.7943,0.0645,3.7602,3.5158,-3.3648,-2.8807,10.2769,-1.9183,3.6786,-1.6499,1.5339,-2.6316,-1.4248,1.0011,6.1658,1.988,-0.2035,2.677,0.1544,-0.2024,-1.4538,-2.4196,2.6508,1.1025,-8.0808,-1.1288,-3.9196,-0.3214,-0.211,-3.18,1.2896,-0.8167,-1.6122,8.1389,4.1851,-5.8033,-2.1672,-2.0826,0.6044,-4.0036,-3.6928,-1.3487,1.777,-0.3332,-4.8,-5.0854,-3.9232,-1.6967,-3.0001,-5.3787,-3.2306,-0.7533,-1.0977,-1.6399
196603,0.3921,-1.4464,0.7906,-1.5389,-1.8465,-4.4562,1.8703,-6.529,0.3024,4.6528,-2.3885,-3.634,2.5773,-3.0425,-5.052,-6.7843,-0.2252,-8.7141,1.6789,-3.8396,-4.2794,-6.6181,-6.5335,-3.5054,1.3462,-2.4928,-5.2252,-2.3603,-5.0326,-1.8055,-3.1999,3.6468,-4.1466,-4.4638,-2.4464,-2.476,-1.8363,-5.4319,-5.4866,-1.5292,-7.8164,-4.5024,-7.0303,1.5295,-3.3903,-4.6816,7.0789,-4.0058,-7.4238,-1.0525,-3.6833,-3.7169,-7.0643,-4.0161,1.3616,-2.3707,-5.2275,3.7265,-3.8875,-2.073,-5.5182,-5.6991,-4.9947,-3.2821,-5.1581,-3.136,-2.9581,-2.3278,-1.395,6.2975,2.1978,-0.4624,-3.9391,-4.805,-2.3533,-2.5777,-3.3731,-0.1029,-0.4105,2.4466,-3.545,-3.6867,-2.4506,-3.8019,-1.5266,-0.449,0.1077,2.286,0.2561,1.6247,-12.3249,-2.8273,-2.9934,-3.9428,-2.0914,-1.0943,-3.2352,-2.2187,0.1555,-2.5008
196604,5.1808,7.7057,1.2832,6.7166,2.7852,9.2075,12.0548,9.4567,7.3619,14.9144,7.4317,1.9602,-0.7557,4.9257,7.5556,3.0246,5.4549,2.5014,4.6893,6.8552,8.4405,12.8935,12.3254,1.9822,7.6836,8.7963,3.7711,0.4026,4.3386,2.4971,4.1254,4.6129,5.8244,4.5869,4.0866,0.2792,2.1454,0.668,5.376,2.2231,3.5994,4.3608,5.7046,2.2735,5.5488,-0.0112,8.2197,4.9742,11.2715,3.8854,-2.5887,7.7577,4.0852,3.2962,3.3062,1.3596,1.3519,12.8048,3.514,1.6833,1.6991,3.9427,2.067,4.2499,7.5253,2.5406,2.0601,1.8369,3.5352,6.7572,11.828,-0.8195,3.6597,-2.5866,4.1936,3.4933,3.1733,4.4514,1.5596,5.5611,-0.2188,2.3458,4.4672,0.3684,1.9687,1.7343,0.7107,0.2797,3.2929,2.1132,-2.2364,1.1185,1.2216,1.7035,0.2918,3.9758,0.8345,5.0487,4.6232,-0.0997
196605,-14.8472,-12.3745,-10.4992,-14.6428,-10.8528,-11.2922,-14.3236,-11.3456,-14.2315,-15.4665,-9.6897,-10.7626,-8.8169,-4.4554,-9.7703,-11.8762,-7.4567,-9.1734,-2.4932,-10.2505,-11.3833,-5.4719,-13.6496,-6.759,-9.5946,-10.1481,-6.2533,-9.8196,-9.8579,-7.2028,-13.2733,-11.5991,-10.2703,-8.8984,-12.823,-6.324,-10.956,-14.3691,-9.4364,-10.8634,-15.0646,-9.3985,-10.7943,-10.4405,-11.9582,-9.431,-2.5857,-9.6911,-2.0971,-7.2196,5.0781,-1.718,-11.5253,-8.8637,-9.6822,-8.5716,-7.0229,-6.6935,-9.1076,-7.9651,-14.3838,-7.3606,-8.1767,-8.1066,-5.7121,-5.9144,-5.6228,-6.0839,-3.8023,-9.2023,-15.3846,-6.5406,-6.7072,-5.7585,-7.7322,-4.6737,-5.8802,-5.7915,-6.7818,-6.1529,-8.8231,-7.747,-8.3162,-6.1183,-4.5972,-5.3429,-3.0463,-5.537,-6.7966,-4.8255,-3.9216,-5.3247,-5.2514,-4.6278,-3.335,-5.2421,-2.6786,-6.55,-4.753,-4.4729
196606,-0.7796,0.6331,1.2096,-0.2367,2.7262,-0.6803,3.8275,0.1341,0.5532,-1.0276,0.2164,0.6477,-3.8228,-6.7624,1.897,2.0226,7.5196,0.9695,2.7191,-0.7321,-2.4676,0.4257,0.3152,1.1959,0.3977,3.1251,-2.3707,-1.4019,1.8986,1.7082,1.2914,0.4979,-1.1482,1.8868,1.0683,-2.5501,-1.7112,-1.972,-2.7278,-0.5278,1.8179,-1.1954,-3.8123,1.392,1.5947,-1.8107,3.6814,0.4814,-2.2233,1.7032,-4.6378,-3.5445,4.1148,-0.8534,0.9412,-0.2794,-0.2044,10.3769,-2.4865,1.6431,2.4765,-2.4556,0.319,-7.4789,-1.645,-1.5158,-2.1478,-3.3566,-1.8794,0.4247,-2.2727,0.202,-1.4546,-0.7765,-0.752,5.3678,-2.0558,-0.7426,-0.852,5.4163,3.0221,0.5415,-1.167,0.2937,-1.8318,0.3538,-2.1633,-2.7123,-0.1638,-1.7807,-6.1224,-2.4573,-2.5266,-1.4056,-2.182,0.1799,-1.0554,-3.0028,-1.5089,-2.4494
196607,-1.3686,-1.7693,-2.8064,-1.7137,-2.9711,-1.7758,-1.1894,-1.0555,-1.3691,-3.7111,-0.494,-2.8957,-1.6538,0.2456,-1.6302,-3.646,1.3851,-1.5512,-1.6,-2.5215,-1.1531,-3.109,1.8171,4.2893,2.4431,-1.7359,-1.4723,-2.3921,-3.1337,-1.9146,-4.1128,-3.733,-3.3068,2.5171,-2.7897,-2.6105,-6.4277,-4.0741,-4.6123,-0.3016,-3.1189,-0.7357,0.7052,-2.3536,-0.6424,-1.1938,-0.8332,0.4606,-1.3986,-4.328,-1.4078,3.6335,-1.0217,0.2069,-2.3975,-2.3618,-3.5655,4.164,-3.3256,-1.3572,-0.0089,-3.1545,-1.4271,-0.7762,-4.1092,-1.145,-1.2632,-1.5325,-1.7587,-0.124,-6.78,-4.3827,-1.3432,-1.354,-3.8051,-2.1778,-0.4189,-2.4345,-1.1414,-0.5431,-2.7582,-1.0947,-1.6541,-0.343,4.1986,-3.3425,-1.0339,-0.6442,2.8468,-3.4366,-1.9748,0.6037,-0.2837,-1.8335,-1.4145,0.7172,-2.7785,0.3273,-3.6521,-1.2525
196608,-12.1209,-10.0661,-12.8374,-12.9069,-11.6132,-10.4621,-11.245,-11.1074,-11.291,-13.0254,-15.3436,-12.1454,-10.5219,-8.1145,-8.3443,-12.1513,-8.9235,-7.9826,-7.2511,-11.1964,-12.7413,-6.7732,-11.1248,-13.874,-10.6716,-9.3943,-9.2873,-11.8518,-11.6587,-12.3603,-10.3755,-9.6396,-9.6869,-4.2644,-13.0669,-12.4122,-13.7432,-9.3782,-5.8787,-9.408,-9.9754,-10.0028,-12.3489,-9.0115,-11.7652,-8.5466,-6.2691,-9.7876,-10.3395,-11.0689,-10.6279,-1.548,-10.4427,-7.0079,-8.3984,-8.9657,-7.2532,-16.87,-10.1439,-11.8242,-11.4579,-8.7274,-6.4413,-10.7484,-6.4843,-8.7311,-7.3171,-9.7203,-7.3808,-13.0105,-13.3099,-8.6714,-8.5918,-8.0069,-7.75,-9.4223,-6.6769,-6.7997,-6.5295,-11.5847,-8.8516,-9.0741,-9.4328,-10.6804,-10.1756,-6.3499,-7.3847,-9.9035,-7.9312,-6.9047,-13.7333,-8.2218,-7.1875,-5.2142,-9.1398,-5.0106,-6.395,-7.7236,-9.1372,-8.4046
196609,-1.6417,-3.7437,-2.2531,-4.1604,-1.763,-2.5787,-2.6346,-2.7957,-3.8857,-2.1166,-1.426,-2.2366,-1.1168,-5.5157,-0.1649,-6.0923,-0.0381,-0.8334,1.3157,-2.1555,-2.2341,-3.9306,-3.6511,-4.0043,-0.4244,-0.2638,-5.2399,0.1574,-2.0979,1.6647,-2.1923,-3.3767,-0.6249,-4.5952,-1.1425,4.0143,-0.6074,-0.8165,3.2276,-1.811,-0.1585,-3.3965,-0.5111,1.0571,-2.5822,-2.8746,-1.6108,-5.1414,-5.2033,-1.6749,0.461,-1.4094,-1.7969,-2.4418,-3.2058,-2.1334,-4.7521,-1.3638,-5.1833,-0.901,-1.3182,-3.6981,0.3755,-3.5187,-0.7319,1.2213,0.4035,-3.3146,-3.6824,6.3657,-2.6419,-4.3093,-3.157,-0.7992,2.2637,-3.3815,-0.0021,0.7637,-1.0962,-3.7408,-3.8235,-3.1873,-3.3984,-1.5083,3.0159,2.1916,1.1503,-4.1268,-1.8896,-5.1744,-1.0863,1.319,6.5626,-1.3216,1.5278,2.9249,-7.4923,-1.4272,-1.2226,-1.6175
196610,-6.3194,-1.2613,-5.3976,-4.7111,-5.8262,-3.8396,-4.0572,-2.904,-3.9605,-10.7538,-4.2916,-1.5403,1.4352,-3.5703,1.1879,-2.5869,-4.8743,-1.2004,-3.4324,-6.2403,-5.4081,3.7373,0.0097,-1.8239,4.9378,2.9337,-3.1306,-5.2446,-1.7452,-6.0284,-0.2034,-2.3083,1.6177,-3.5274,1.0223,-1.6463,3.6447,1.23,-5.2896,-5.8625,3.9708,2.0068,4.0404,4.6805,2.1081,-2.069,-0.2447,0.5426,0.3098,-0.4692,0.9477,-0.5459,3.2484,1.8081,4.1775,2.8702,7.2253,0.8355,-1.4462,3.9724,-6.847,-1.9742,2.5068,1.9654,-6.5166,2.4787,5.2442,2.8408,-1.6921,-0.3989,1.5777,2.0861,6.2361,7.7055,9.2018,5.5108,2.2289,2.634,-5.6056,-0.1406,8.6696,3.7257,10.0856,9.2746,3.7622,5.3772,5.1011,4.0242,1.5861,0.9969,-2.2615,7.443,10.12,7.8489,10.1227,6.3917,0.0494,2.2658,4.6261,1.5692
196611,4.2892,-1.6183,3.0285,5.2032,3.1075,8.4445,3.4502,2.5319,0.4902,8.6208,5.0679,4.658,1.5382,4.2216,-0.7931,-3.3859,3.1329,5.0454,8.0857,9.3096,6.4185,1.474,-0.0147,2.8783,-2.2582,0.5785,0.6506,1.9953,5.0057,5.1504,4.9354,1.2171,-2.4906,-0.9939,4.5882,1.7893,4.467,6.8562,8.2774,5.9539,6.7698,2.6793,-0.0753,2.7867,3.1839,4.444,2.7802,5.9367,8.3937,11.6028,0.8614,8.149,3.3012,1.4072,1.5447,2.3058,-2.0193,-5.9136,6.5815,8.2174,7.1036,5.9053,-0.0469,2.5242,7.8949,5.8115,3.3798,2.4221,4.3721,10.7057,7.9373,-2.0539,-0.8293,0.5922,0.7969,0.7044,0.3631,3.1158,5.7639,12.3703,4.5731,1.9156,-2.7387,-0.8946,-3.0652,-2.6684,1.7801,4.1121,8.6963,2.3722,16.2737,-3.9049,-0.7985,-4.4672,-2.0608,-2.5711,0.1286,1.6689,2.9384,4.0457
196612,1.2218,0.4202,0.3471,1.1742,0.9947,7.6999,5.0354,5.347,-0.8679,-2.7151,-1.5471,1.3932,-4.4658,6.7538,0.3683,0.9457,8.9591,1.9015,1.6094,4.4854,0.2301,0.2728,9.8209,-0.2033,2.6713,-1.8207,0.2655,-1.6173,3.2751,4.6443,0.871,0.4759,3.7195,-3.8981,0.4223,2.0017,0.4099,2.7844,3.5082,1.0349,0.4281,-2.2852,3.6352,4.8773,1.6411,4.5305,-0.3523,-0.4294,0.9331,7.3894,5.063,-0.8001,0.8669,3.2633,1.0779,0.096,3.8321,0.3326,3.2945,-0.1698,-2.105,3.8613,1.1949,-1.0779,2.7433,2.5571,0.705,5.6126,2.5455,2.2905,5.4655,1.6507,0.8849,5.1846,2.9607,3.741,0.5425,0.5153,2.9865,2.6144,-0.6988,3.2987,5.3618,4.0622,1.7186,0.0139,0.4935,2.7618,2.171,0.0748,-0.596,0.5897,-2.5144,-0.3266,2.4619,-1.6359,0.7675,1.4775,-3.0395,-0.7593
196701,19.1638,15.9139,29.1821,19.7305,23.2475,18.3121,20.5805,18.8327,20.3379,22.3282,23.1368,16.3632,20.7341,17.9465,15.2799,15.8776,14.7975,17.3703,19.7994,15.3821,16.8802,14.0674,21.1483,20.7232,19.2146,17.6635,14.6547,20.2652,15.5558,22.1623,16.1784,21.0435,15.5867,19.3832,14.3002,10.5776,6.1559,21.4526,12.749,21.8378,13.4741,13.6761,14.6706,11.2546,12.5167,14.0337,8.1905,13.7484,20.9001,14.8114,10.4439,11.1882,14.0724,10.3368,12.174,14.5363,12.6038,15.4036,11.6797,24.7363,23.9988,12.5419,10.9698,12.7223,13.5006,10.5353,11.3152,6.0075,12.2563,9.4105,15.1978,14.9803,11.1329,6.3393,7.4365,5.4264,6.2779,9.0901,11.2604,12.2202,10.1036,9.0663,7.8786,9.8782,9.0871,5.088,2.5643,8.3342,7.036,11.1763,13.9388,5.1127,4.9311,5.5011,3.9828,6.8351,10.5295,6.7207,7.225,8.657
196702,8.2238,4.7375,4.731,5.8561,4.4943,5.1613,10.9491,4.5189,9.5974,5.073,7.7217,5.0622,6.251,0.8336,0.1901,7.0024,4.4002,2.3096,5.493,4.9002,3.1703,0.3959,-1.5246,4.0972,0.7388,4.0589,1.209,-0.982,-0.6702,-2.7061,2.3962,2.3744,1.2363,1.5034,3.4092,-1.5494,1.1327,9.068,1.4697,1.7318,4.1363,0.8705,-3.6066,-3.3541,0.9605,1.9771,1.0158,3.3767,2.7355,5.0149,-1.409,-2.2322,-0.1532,2.4585,0.9348,0.4897,-1.3539,-5.0692,-0.5553,-0.5656,6.1355,2.0203,1.3389,2.9665,3.2923,2.1716,0.9504,0.0959,1.0075,-3.6694,-2.3745,-0.1576,0.4312,-3.0035,2.0456,-1.4823,0.4294,0.1467,4.8726,2.0494,0.4259,1.1522,-3.4974,-0.2186,0.0395,-1.5681,0.3946,1.6633,3.3372,4.2183,-4.2919,-2.2098,-1.4866,-1.2815,-0.8599,-1.0147,-2.16,2.1983,-0.1708,2.6479
196703,5.5844,0.9669,9.5002,10.757,8.1836,8.5527,6.6606,5.149,5.6434,5.2758,7.0845,7.8463,3.868,4.0512,5.3855,3.3948,4.6745,5.8269,5.141,8.035,2.5457,1.663,7.4756,10.7535,1.7671,5.0485,2.5538,9.698,8.6262,7.3283,6.7163,8.6759,5.7495,3.5645,6.3546,6.1034,11.8088,9.3513,10.0147,4.0156,5.7525,2.2066,6.4957,8.4289,7.6501,4.4742,3.2387,7.9495,9.1359,2.1328,-1.5906,6.5845,8.4095,9.2156,-0.7754,7.6301,1.8159,10.341,8.8034,11.8951,8.2704,4.2455,4.8702,4.9486,7.7157,2.5939,7.1842,5.771,4.5606,4.0446,3.58,2.2619,4.9413,3.2554,6.9602,6.8757,5.0923,4.4131,5.4105,7.6562,7.8954,8.5971,4.6668,-0.4177,4.2416,0.2314,1.9196,4.3295,7.4135,2.6632,-0.9847,2.4503,1.9421,3.7219,3.7727,2.5396,4.8532,3.0737,3.4901,5.2404
196704,6.3818,5.4458,1.8883,7.9488,1.9578,4.2143,2.6626,6.4673,5.2202,6.862,7.9481,1.9261,5.6521,5.0133,3.661,6.4738,7.1871,2.8711,0.6178,2.5899,2.1227,4.5294,5.4716,5.5965,3.711,5.9273,10.2591,4.6393,5.7797,8.453,-0.989,5.8756,5.5565,1.7041,2.5755,6.2699,-0.4475,6.406,0.1977,2.2299,4.235,3.9806,2.1071,-1.1462,3.8143,5.8685,-0.3008,4.8349,4.0475,9.711,2.7045,10.1982,4.4184,9.3077,3.5284,5.7625,-0.1249,-1.4118,2.8528,1.5511,3.4655,4.309,1.7308,5.5953,5.2619,0.9749,5.4624,4.1508,4.3875,7.5508,9.8531,2.9754,4.3857,3.4635,4.7598,2.5062,5.0683,3.4664,12.7124,6.2373,2.9345,3.5738,0.6823,0.7917,4.8585,2.752,2.6522,2.3374,3.0589,4.7845,2.8673,-0.5747,3.3638,1.5316,1.7385,1.2312,4.8186,4.1325,6.7118,7.7848
